Link,Id,Product_Category,Product_Name,Rating,Review_Rating,Review_Title,Review_Text,Review_Date,Review_Date
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,2,"Poor sound quality, not comfortable","These headphones sound really bad, even for price, no especially considering the price. The sound is very flat. It might sound crazy, but my $40  pair of logitecs actually sound BETTER.
They also fit my head too tight (I don't have a big head either (literally and metaphorically speaking)), and are slightly too small for my ears.
Overall just not comfortable and the sound is really bad (And I was listening to these using the wired connection, not Bluetooth). I really am interested to know what speakers people were using when they described the sound quality of these Skullcandys as excellent. A tweeter inside a trashcan???",09-14-2017,09-14-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Look and sound more expensive than they are!,"We bought these to replace a cheaper set, made by another company, that broke very quickly. We wanted a higher-quality product that could stand up to a teenager's level of usage. These blow those cheap ones out of the water! They're not that much more expensive, either.

These babies have great sound! Skullcandy are always high quality, and these are no exception They're so lightweight. They charge relatively quickly. The buttons are easy to use and easy to tell apart without looking. Some headphones grip the ears too tightly and cause headaches. These have a springy rubber top piece that has exactly the right pressure to keep them on your head without causing pain. Bonus is, they won't break there, unlike other headphones we've owned.  Even the cord feels pricey. The materials & design are excellent, these feel and sound more expensive than they are. That's always wonderful.

Overall, extremely happy with this purchase.",09-14-2017,09-14-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Great,"Works so good ,my son took them with him Europe. Wont be getting them back..lol",09-09-2017,09-09-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Works great,Great quality how did I ever live with a cable,09-09-2017,09-09-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,AAAAAAAAHHH! Stop sneaking up on me!,Worked as expected. Bass isn't overwhelming but sound quality is better than most products with this price. Doesn't advertise noise cancelation but works effectively for that purpose regardless.,09-06-2017,09-06-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,very pleased with this product,09-06-2017,09-06-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,1,I loved this for about the first 3 weeks and then ...,"I loved this for about the first 3 weeks and then it started acting up. The bluetooth transmission is currently horrid, with the speaker not even working when I skype. The only way to use it is with the cord. So much for convenience. I would encourage anyone else to look seek a more durable brand that won't cause problems after a month.",09-04-2017,09-04-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,Nice sound,Nice sound with a solid bass. They fit a little tight though.,09-03-2017,09-03-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,great headphones for recreational listening,"Very durable, good sound and battery.",09-01-2017,09-01-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,I like them!,"Well, I am not an expert on sounds but I do like the way these headphones sound, it is loud and they cover most of my ears, I will be wearing them on a plane and I will update if they aren't loud enough up there, for now they are great!!",09-01-2017,09-01-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,Very good product. I would buy this again.,08-29-2017,08-29-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,Great battery life and overall performance,Great battery life and overall performance. The only thing I would change would be the ability to make it louder.,08-26-2017,08-26-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,"Superior sound, superior sturdy construction, exceptional value. Comparing headphones is tough - the solution? Buy these!","These headphones are fantastic! I was worried that they were a bit pricey, but they are well worth it. After trying several others, including some that were twice as much, I selected these - boy am I glad I did! Why?

The pros:
1. The sound quality is truly superior. The basses are rich and deep, the trebles are crisp and clean, spoken word and music sound fantastic!!!
2. The sound isolation is the best I have encountered without active noise-cancellation. This means you are listening to your audio without interference from the outside world. (There is danger here too, however, don't listen with these in a situation where you need to hear your surroundings!
3. The durability is very impressive -  I dropped these out of my car and partially ran over them. I was very worried that I would have to replace them but, other than some minor scratches, they work just like they did from day one. Very impressive! (I wouldn't recommend others doing this, however, I think I was very lucky - particularly as I had only had them less than a week!)
4. The included soft case (pouch) and the cord for use directly with your audio device when unpowered are definitely superior touches. Both have been very useful!

Cons:
The cons are minor, and they are what make the pros so strong (so I can't give stars for them and then take them away! That said, they need to be pointed out for a fair review:)

1. The noise-isolation can be dangerous in the wrong situation.
2. Their sturdiness makes them pretty heavy! Doesn't bother me, but may not be good for a child or a petite person.
3. They can cause your ears to get hot and sweat - part of the full noise isolation means that there is no air circulation either!

Overall I am very glad I purchased these. I think that they are a great deal at this price-point, and any headphones that would be superior would cost many hundreds of dollars.",08-26-2017,08-26-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,Love it but not very comfortable.,08-23-2017,08-23-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,Four Stars,Great product use everyday at work.,08-23-2017,08-23-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,1,berry disappointed they suck don't buy..,"they suck for a 80$ head phone i was expecting better
no volumen i hope they can improve there are nice",08-22-2017,08-22-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Best Affordable Headphones!!,"These meet right up with the big name brands, maybe not exact same quality and clarity to the best of the best, but I doubt you will find a better set of headphones for this price range. So far, each round of wireless usage has lasted at least 10 hours, not 15, but can't really expect that long of battery life. These are a huge upgrade in quality and build, also sound over the Hesh 2.0 that aren't bluetooth wireless. I'm glad these come with an aux with mic attached also meaning when they die, you can still use them with wired connection. Awesome set of headphones!!! Skullcandy is such a great brand IMO.",08-21-2017,08-21-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,2,Two Stars,Sound was not clear and base wasn't as crisp. Returned it.,08-20-2017,08-20-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Love them!,Great!,08-18-2017,08-18-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,Sound great!,08-17-2017,08-17-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,3,Don't fit. Can't use.,The ear holes are quite small and perfectly round so I never wear them. They sound pretty good otherwise. Build construction is adequate. They're completely plastic so I wouldn't be in a hurry to drop them. The plastics are somewhat soft touch which is nice.,08-14-2017,08-14-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,"Big ears, no go","Absolutely love this wireless headphones I wish they Fit over the ear better. After about an hour my ears start hurting. So, if you have small ears then it's is for you.",08-10-2017,08-10-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Better Than Beats!,"These are by far the best headphones I've ever heard.  I was at the store and tried JBLs, Beats and Bose all at the same time and they could not hold a candle to these.  The bass in these headphone made me feel like I was in a car with subwoofers in the back seat!",08-09-2017,08-09-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Great,My son loved it.,08-08-2017,08-08-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,"I love it so much, better than a lot of beats.",08-07-2017,08-07-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Very nice Headphones,"hi guys, nothing to say but i loved it",08-03-2017,08-03-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,"Very nice, work well","So I have had these a couple of weeks now and so far they are a great buy. Sound is loud enough but even at full volume it's not going to leave your ears ringing or anything. Connects fine and for me has stayed connected. Have used it with my Samsung S8 plus and my Asus Zenpad 10 tablet. Can't comment on battery life really cause the longest I have used it in one sitting is like an hour maybe a little more. Don't know how long it will last on a single charge. My only real knock I suppose is the blue flashing light that has been mentioned before. It's definitely bright and easily noticed when using in a dark room. As this is distracting while watching shows I simply just turn them around so each is on the opposite ear and the light now flashes behind me. Other than that I have no complaints. Got these as a daily deal for like half price and it was well worth it  but even at their full price I think it's a good buy. No messing with wires and no paying $300 for that ""Other"" brand that starts with a B.",08-03-2017,08-03-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,"Bluetooth works great, great battery life, sound is good. Can't take call though.",07-31-2017,07-31-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,3,"Pretty good sound, but closer to ""on-ear"" than ""over-ear""","After receiving these the first thing that I noticed was that they fit me like ""on-ear"" phones, not over-ear. Because of this the sound isolation was poor -- someone sitting several feet from me could clearly hear music vocals even at middling volumes. With that said the sound on these is actually pretty good, but as my main use is in an office environment they're not the right headphones for me.",07-31-2017,07-31-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,They're better than Beats in audio quality and for a lower ...,"I got these for my girlfriend and she loves them. She uses them at the gym. They're better than Beats in audio quality and for a lower price, although she wanted them for the aesthetic. Audio quality is decent but there are better over ears on the market if you're an audiophile.",07-30-2017,07-30-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,1,Nothing to Hear Here.....,"Impossible to evaluate the earphones as they failed to ""pair"" with my computer and tablet.  My request for technical support was met with a boilerplate response that was useless, and my second request was met with four days of silence from Skullcandy.....  If the earphones suck as much as the technical support they're useless.  I've returned them for a refund!!!",07-26-2017,07-26-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,"The sound is decent but not great, although I am comparing them to a pair ...","I've been using this for a couple of weeks now and they've held up very well. The sound is decent but not great, although I am comparing them to a pair of Audio Technicas.",07-23-2017,07-23-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,2,Edited review: quality control problems - battery stops charging,"EDITED, SEE BELOW.

Original review:
These work pretty well. The sound control on the headphones is nice, as is the rechargeable internal battery. They pair easily with my USB Bluetooth dongle on my PC, and a full charge lasts a while. The audio is pretty good, and the ear foam is comfortable for a while. Like most headphones, though, the ear part and the band over your head get uncomfortable after about an hour or two. It's fine, I move it around a bit and it feels better for a while, but I can't wear them for more than about 4 hours at a time.

EDIT 6/3/18: After much use, I have some more thoughts. This was originally a 4-star review. After about 11 months (right near the time when the warranty was to expire), the battery stopped charging. It became usable only as a wired headset; the wire is included, but I didn't buy these to use wired. I sent for a warranty claim, and they sent me a new set. However, within a month this second set developed exactly the same problem. This is a Quality Control problem, perhaps mixed with a design problem. I would not recommend buying these.",07-22-2017,07-22-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,3,Not worth it,They feel nice but sounds is lacking these are good for kids not adults. They sounds muffled and fit small ok me. I instead opted for avantree 40 hours headphones. Plenty of volume and punchy bass that's not overpowering. Returned I think these were defective..,07-21-2017,07-21-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,DOPE,07-21-2017,07-21-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,"Decent, yet...","I've only used these for a day now so take what you will from this. I really like these. The sound is good. People are saying it's crap but it's not. I also was thinking it was quiet but I had my windows 10 headphone volume turned down to 45%. The ear pads deafen outside noise fairly good.

Now for cons.

So yes, the ""over ear"" is kind of a joke. Why they don't make these oval shaped is beyond me. Is it cause they wouldn't look ""cool"" enough? Luckily I got tiny ears. The overall comfort is good. Maybe a little tight on the skull. Just a little. I've had way worse.

So I read that these are Bluetooth 2.0. Really, 2004 tech. They have 5.0 out now even though I doubt it's on the market yet. If it's anything like computer hardware, they announce stuff but it takes 5+ years to see it in the product. Like USB 3.1. Anyways, my guess is they're thinking; why change something that works and sells?. I would think they could sell much more if it had newer tech in it. I have a cheap dongle and it's making the headphones cut out when I walk more then 4 feet away from my tower. I'm buying a better transmitter and hope that helps it. Hope.

Those are my only two gripes about these. Thus the big fat star minus. Totally worth the 40 bucks. Anymore then that no.",07-20-2017,07-20-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,Very nice sound.,"Very good wireless headphones with very good sound. Connects readily via Bluetooth and stays persistent. The cups are soft and easy in the ears but I do wish the shape was oval not circular as my ears are not round. However, for the price this is a very good device. Comes with short USB cord, audio cables and a very thin pouch.",07-20-2017,07-20-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,1,Annoying & distracting blinking light is driving me insane.,"I bought these mainly to watch movies at night. There is a blue light that flashes every few seconds. Called skullcandy customer service and there is no way to turn it off, he suggested ""wearing them backwards or covering with tape. The light is to know the Bluetooth is connected."" I said, ""Wouldn't I know it's connected by sound coming out of them?"" He said, ""we wanted to take the guesswork out."" I'm sure during a movie I wouldn't be paranoid about them disconnecting. Most annoying feature ever. I couldn't even get through 4 blinks.",07-20-2017,07-20-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,Good wireless headphones but BIG,"These are pretty good wireless headphones.

What I like ---
+ easy to pair
+ like that it has voice prompts
+ when paired with apple I can see the battery level
+ sound quality on wireless is OK but that's expected since you can't get the quality on wireless vs. wired
+ on wired the sound quality is much better but not as good as my higher end headphones
+ pretty comfortable to wear.
+ can plug in a cable for regular use
+ pretty durable. I've dropped them a few times and no issues.
+ wireless range is pretty good

what i don't like  --
+ they are BIG.
+ wireless sound quality not great.",07-19-2017,07-19-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Great for Rock music!,"I purchased these recently as a daily deal.  I'm no audiophile, just a daily listener of music including alternative and hard rock, and to my ears these sound fantastic.  I do also own the Audio Technica ATH-M50 and though they are very highly rated, I think these sound better.  In comparison from what I can tell, the high notes aren't quite as bright sounding and the bass is more pronounced (I'm a big fan of hearing a pronounced kick drum).  I understand the ATH-M50's are supposed to sound very ""natural"" and are preferred by a lot of audio engineers, but for my taste these just sound better to me.  If you listen to any type of Rock, you'll love these.  Build quality also seems excellent.  Nice materials, sturdy design, and really comfortable soft stitched ear pads.",07-19-2017,07-19-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Great bass sound.,"Great bass sound.  Just a little larger than I desired, but don't notice the weight.  The sound is worth the size.  I use to work out at gym and does well with static or dynamic ex.",07-18-2017,07-18-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,These headphones are a great buy. I purchased mine from best buy,These headphones are a great buy. I purchased mine from best buy.  The sound quality is amazing and they double as a hands free set. Also pretty good noise cancellation.,07-18-2017,07-18-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,3,Long Battery and Range but NOT comfy,"I love the battery life and sound quality and range, but they are terribly uncomfortable, and I could only wear them for a couple of hours, before they started to actually hurt.",07-18-2017,07-18-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Five Stars,Great Headphones for the price! If you want bass get the skullcandy crushers..,07-14-2017,07-14-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,Not compatable with my Android phone.,"I bought this exclusively to use with my android phone(Zte Z970) It ""paired"" easily, but will not function at all, and it jacks my videos up so they will play but screen is black and no audio for any Google play video. Youtube videos will play without sound. Volume controls do not function at all.
My work around solution: I bought a small TacTronics adapter that plugs into headphone jack on Android phone. It's not optimal, but it works ok(not for music as the max volume is way too low), and i can easily move it from phone to tv or other. These are nice headphones, the sound is good and they're comfortable, but overall a disapointment.",07-12-2017,07-12-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,these are amazing. i love using these at work,"these are amazing. i love using these at work, they last all day and them some, i can listen continuously for 8hrs at work and then come back the day and still listen for another 8hrs without charging them",06-29-2017,06-29-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Nice,"Love them.  Used with tablet and phone via Bluetooth plus hard wired on plane.
Great battery life so far
I'm very happy with audio quality",06-27-2017,06-27-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,3,Over-Ear Headphones,"Pros:
*Good range
*Very long battery life (last full day)
*I like big ""+"" and ""-"" buttons.
You don't need to guess which button you are holding with your finger - you'll fill it right away.

Cons:
*Those headphones are NOT ""Over-Ear"" design as title claims but ""On-Ear"" .

*They are relatively tight. Felt really uncomfortable after couple hours of use.",06-27-2017,06-27-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Love them!,Received these as a gift and I couldn't be happier with them. They are extremely comfortable - something I can't get with on-ear or earbuds - and the sound and signal are great. I would highly recommend them.,06-23-2017,06-23-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,4,Four Stars,The location of the charger plugin is a little awkward,06-22-2017,06-22-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,Great headphones,Great headphones. Great sound for their price and they fit nicely around my ears.,06-14-2017,06-14-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,5,These have been great headphones. I have a pair at work and ...,These have been great headphones. I have a pair at work and a pair at home too. Love them.,06-02-2017,06-02-2017
https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B00NCSIN4W?th=1,30,Electronics,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",4.1,2,Won't stay on slip off head and ears often,"These do not fit right, they slip off many times during work out like when lying back to do an exercise, any tips on how to get them to stay on other than wearing a hat or skull cap? They also will not charge properly the connection is loose and the red light will ot stay on",05-24-2017,05-24-2017
