Link,Id,Product_Category,Product_Name,Rating,Review_Rating,Review_Title,Review_Text,Review_Date
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Love the power levels of exhaust,"Love the power levels of exhaust. The lighting is bring and nice. Looks great, and fits well above our 40"" Wedgwood stove",02-24-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Really nice product. Well worth the money especially considering the ...,Really nice product . Well worth the money especially considering the prices of other similiar models.,02-24-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,it sucks the smoke right out of the woodstove,"The suction on this fan is insane. FOR BUYERS WITH A TIGHT ENERGY EFFICIENT HOME: With this fan on the lowest setting, it sucks the smoke right out of the woodstove. You have to crack the door or a window to input air.",02-21-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,1,poor quality motor,Extractor motor already not working! Only lasted 6 months! Now have to replace the motor...,02-19-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,very pleased with this vent hood. Easy to instal and good quality material.,02-19-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Awesome range hood!,"We love this range hood.  It looks awesome, the suction is very good, it's quiet, and the lighting is great.  Initially, I had purchased another range hood with led lights, but they were dim and the color temperature was too cool for illuminating food nicely.  While the halogen bulbs are warm and will have to be replaced at some point in the future, they are very bright, the color temperature is perfect, and I love that they are adjustable.
Installation was a bit tricky since we have masonry walls, and the protective film was difficult to remove from the top of the hood once installed (as another reviewer mentioned).  But now that it's up, it looks great and we are very happy with it.  The seam between the two telescoping duct covers is not terribly noticeable, which I like.  I haven't cooked anything with a lot of smoke yet, but when it's on, you can actually see little particles of dust being sucked up into the hood.
Also, the packaging was very good and there were no dents or scratches when it arrived.  I highly recommend this range hood.",02-13-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,2,Not the best find,"It  doesn't have a lot of power, when cooking chicken wings, we need a second fan..... and the lights are in the rear..... not over the front, so it is backwards....",02-13-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Hood range is beautiful and is the perfect compliment to our kitchen renovation,"Hood range is beautiful and is the perfect compliment to our kitchen renovation. Besides the look, the exhaust works very well.",02-09-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,1,"Looks great, plenty of suction but I had to order ...","Looks great, plenty of suction but I had to order a new one cuz the light kept turning on and off by itself",02-08-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,1,This hood is junk after 14 months.,"Initially perfect.  Month 14, the wires go crazy, lights flicker on and off because they are all shorted out and disconnect.  JUNK!  If your not an electrician DO NOT BUY THIS HOOD!.  Can't get the lights to work anymore.

And worse yet the wire had a burn mark on it.  So god only knows how much longer before it would have caught on fire and killed my kids and pets.",02-05-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,It's well built and much better quality than most other range hoods we looked at ...,"If you're looking for a cost effective, modern, powerful range hood look no further. My husband and I ordered this range hood to add to our newly remodeled kitchen. The product arrived well packaged. It's well built and much better quality than most other range hoods we looked at that were double the price. My husband and I hung the range hood ourselves, so no need to hire a contractor. We couldn't be happier with this purchase. We will be sure to buy this product again for our next renovation project.",02-04-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,3,the installation was easy the functionality was well one of the lights was ...,the installation was easy the functionality was well one of the lights was broken but things happen my only complaint is the materials seemed flimsy and It is my opinion that it could have been constructed stronger,02-04-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Looks great but light burned out second time we turned it on.,I would have given this a 5-star rating but one of the light bulbs burned out the second time we turned it on - and I am having a hell of a time finding a replacement.  Looks great otherwise!,01-24-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,"Perfect above my 36"" range top. Light is good and the fan pulls out all steam and cooking smells.",01-21-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,It's great. I had it for two years now. It works fine. For the price it is excellent.,01-18-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Four Stars,"looks good, fairly easy to install...light bulb burned out first week",01-18-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,3,Would not buy again,"This is a budget fan ONLY for those who CANNOT spend a couple hundred more. It looks beautiful and functions decently, but that is all I can say that is positive. The cons:
1. NOISY!! Even at lowest speed, too loud. Speed, 2, 3 or 4...get out your hearing protection
2. LOW FLOW. Speed one, which is what I am forced to use because it is the only speed quiet enough to hear myself think, is useful only if the pot or pan is in the back of the stove and the steam or smoke is forced to collect under the hood. It won't pull smoke or steam into it from the front of the stove which just barely juts out past the edge of the hood. Speed four is the best at pulling smoke or steam, but really, you can't even talk to anyone else in the kitchen with that amount of noise.
3. LIGHTS BURN OUT MONTHLY. I can't figure this one out, but I'm replacing a light a month.

I would not buy again, I would spend several hundred extra dollars just to get a quieter fan.",01-18-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,"Great Company, Great customer service,thanks Miss Laurie","Love this hood, had a problem, so I called. Consumer service, and Miss Laurie, was so nice In working out the problem, it was caused when it was installed by my contractor ,who used a screw that was to long and stopped the exhaust flaps from opening. Now it works great. Great Company!",01-07-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,better than described!,01-06-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,"Easy to install, looks and works great.",01-04-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,exactly as advertised.,01-03-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Not expensive & worth the cost.,"Bought awhile ago but just got installed & usable a month ago. This is a workhorse---in fact, you will need a secondary air intake source for whenever you use the high setting. (Something about backdrafts from your furnace--ask an HVAC guy for the specifics) Easy to set that up in the basement but you do feel a draft when it's on. Unit is sturdy and has a timer in case you don't want to remember to turn it off. Two little halogen lights give plenty of light over the cooktop. Can't get these in a box store so I ordered here & was very happy with the vendor's timeliness as well. (appliance had to be here for specs before we could even start kitchen reno)",01-03-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,"Great bargain, nothing to complain about",Looks great. A bit noisy (moving a lot of air). Lamps burned out in <12 months but are cheap and easy to replace. Great bargain - a fraction of the cost of comparable name brands.,01-01-2015
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,Well built easy to install.,12-29-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,Great price and looks perfect,12-27-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,3,"Nice looking, light only lasted 2 weeks","This is a nice looking range hood, but after just two weeks, one of the two lights stopped working.  It's a small halogen light that's going to be expensive and a hassle to replace.",12-16-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,"It looks good, clears away all cooking smells and even better","We cook a lot, and this little sucker, ahem, really keeps up.  It looks good, clears away all cooking smells and even better, Z-Lines customer service is amazing!  We've had a couple very small little things come up, and the customer service team got right on it and resolved our questions immediately.  We would buy this again and plan to use this for many years to come!",12-15-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Tricky to install for 8' ceilings,"The only tricky part about the installation was that my ceiling was too low to assemble the rectangular duct cover as it was. I had to cut both sections in half to be able to fit in my eight foot kitchen with soffit. This would be perfect for someone with high ceilings. Well made and works great, but not everyone has a high speed cut off wheel.",12-13-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Needs a re-design of the power connection,"My only beef with the design is that it should be designed to hard wired to the power source instead of a standard wall outlet plug. So because there was no accommodation inside the cabinet with an electrical box, our electrician wired an outlet right inside the stack area which made it necessary to route the vent pipe around the plug. Not a clean install. It also prevented me from using rigid steel ducting for the exhaust. So right above the actual outlet for the range hood, the flexible accordion style (plastic - flammable - melt-able)pipe makes a jog around the plug. You think that's going to become a grease trap? I do. That is the only reason I did not give it a 5 star review. The unit functions perfectly and is a very sleek and clean design. I really like its appearance and function. I have ordered some MR11 LED bulbs for the illumination. The halogen lamps are certainly ample but I like the benefit of the low power consumption of the LED lamps. My wife leaves them on all the time because it looks nicer with them on.",12-10-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Good Buy,"Couldn't write a product review for several months because I was having a kitchen remodel and it takes some time. Am happy to report that this is a handsome hood and works very well for me. After reading other reviews, I was concerned about the expandable plastic pipe that extends to the ceiling, but the remodelers weren't worried and that's enough for me. (The plastic pipe is covered with a stainless steel extension. The hood actually hangs from hooks on the wall.)

It would be tough to install this yourself because the hardest part of the installation is running the pipe through the attic and attaching it to a vent in the roof.

The hood has four speeds, one of which you should not need. It also has two lights on the back that give a lot of illumination.

I wouldn't hesitate to buy this again.",12-04-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,This thing is amazing.,This thing is amazing.  The LED light is nice. Cleaning is easy. Power beautifully variable.  Not expensive for what you get. Best kitchen buy I think I have ever made.,11-29-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Four Stars,"a good piece for the price, but loud...",11-15-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,2,Very beautiful to look at,Very beautiful to look at;but the blower is too loud.whether on button 1 2 3 or 4 it is too loud. Very annoying.,11-04-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,3,Not enough CFM,"I cook a lot of Chinese stir fry and oily/smokey foods like bacon. At full power on the hood, I still get my smoke alarm going off. Granted, my burners are pretty powerful, but I even was just searing some steaks the other day and the smoke alarm went off. It's way better than a recirculating type or a microwave/fan combo, but it still leaves much to be desired. Next time I will save up and just get a nicer unit.",10-30-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Four Stars,Looks great in the kitchen!,10-29-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,Buy it!,10-19-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,2,Two Stars,"Nice looking, heavy gauge steel.  But so, so noisy even at low speeds.",10-17-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Very nice hood. The metal punched metal is sharp,"Very nice hood. The metal punched metal is sharp, when installing use a good pair of gloves and long sleeves. It's not stainless steel, magnets stick to it. I vaguely don't like that you have to push two buttons to turn it on, but not a big deal. It would be a no-brainer if it had LED lights, the 1980's halogens are a bit dim. The turn off in 3 minutes feature is very nice. I don't know where this plastic cover goes.",10-16-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,High-end looking and performing range hood at a budget price,"We bought this for our new hew house. It looks great! It provides that high-end gourmet kitchen look at a very reasonable price. The lights are bright and the fan is powerful. It sucks air with much more force than a standard range fan kit. This is great because I was concerned that at this price range I would be getting a professional LOOKING fan, but that did not perform to the same level. My concern has been alleviated-- this thing is great. The true test was frying bacon in a pan, which normally leaves a very strong odor lingering. With the fan running, I could not smell the bacon cooking just a foot away from the stove, and there was no lingering scent afterwards. I did go outside near the vent, and I could smell the bacon odor being pulled outside which is how it should work-- it smelled like i was walking next to a Waffle House. Another nice feature, in my opinion, is that coincidentally the blue LED display matches the blue LED display of our other appliances.",10-09-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Great Quality,"I recently purchased this range hood for my kitchen remodel, Quality is outstanding for the price, and comparable to units costing double and even triple what I paid. Haven't needed to clean it yet, but playing around with it, it seems pretty simple. Also the grille is dishwasher safe. Received within 2 days of purchase (not using prime, but regular shipping). Would definitely recommend to anyone going for a modern look in their kitchen without paying an outrageous price",10-08-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,Buena compra,10-06-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Five Stars,Looks wonderful installed.,09-29-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Excellent value; impressed,"The price and look of the product is compelling and it is what drew me in to purchase it via Sears.  So when my handyman got it up and running I was a little apprehensive that it may not be all its supposed to be in terms of CFM, looks, etc.  Thankfully all my fears were unfounded.  It has been an exceptional product in every respect.

There are four levels of fan, the highest of which is necessary only for high-heat meat searing and tings like popcorn.  In all instances, partially due to having only one 90 degree bend in the exhausting plan, it has worked to perfection.  I find it amusing to smell the minimal odors indoors and then go outside to smell what seems to be a restaurant in my side-yard!

The service has also been stellar. One of the two halogen bulbs went out a few months into my purchase.  I called Z-line direct to get replacements.  They were able to pull up my Sears order in an instant, noted the model and that it was a recent purchase, and sent two new LED bulbs to me free of charge.",09-22-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Z Line ZLKB36 SST Range Hood,"fast ship, good value, visually solid",09-17-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Ste,"Very powerful and love it, the chimney is too short, we had to raise the hood up.",09-14-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,3,when item was received 1 of the buttons was not ...,"when item was received 1 of the buttons was not working, had to remove the on/off switch and adjust the buttons for proper functionality.",09-13-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,Great value.,"Had it installed six months ago. Works great.... Better than the $2,200 GE unit it replaced.",09-11-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,Sleek and clean.,"Great piece of hardware. The biggest issue we had with it was that the sleeve that covers the vent is next to impossible to slide apart. It took two people and a lot of time to slide it apart, then it took a lot longer to adjust it to just the right distance apart to fit right. Now that it is up and I don't have to adjust it anymore I am in love.

-Pros
Great fan
Easy to clean vents
Great adjustable lights

-Cons
That stupid vent sleeve.",09-08-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,"Great, stylish product for the price","Nice fan speeds and looks great (and no damage from shipping either).

It is slightly weighty, so the installers had to put in stud to mount it.  The convertible feature was greatly appreciated - initially I wanted to put it in recirculate mode in order to facilitate an easy install, but changed my mind mid-construction and went for a vented install.  Good thing this vent hood allowed that option.

Only have it in for two weeks now, but simple things like easily removable baffles and an interior oil catch pan is useful to have.

While install is relatively straight forward, make sure the molex-style electric connectors are tight if you have problems with the lights - installers left one loose and one bulb wasn't working.  Simple and easy adjustment even after the vent hood was mounted to the wall.",09-06-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,4,This item is great if you can't vent it as they can be ...,I've now bought 2 of these. Very high end looking only problem is the lights don't come on anymore on the fist one. I don't know if they both burned out at the same time or if something else is wrong. I haven't replaced the lights yet. This item is great if you can't vent it as they can be used with charcoal filters.,09-06-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,3,Kinda confuseing,works great but the controls are not very straight forward,09-05-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,2,Caveat emptor--due diligence may not be enough,"I did my due diligence when I ordered this hood; I called the company n Ohio and asked if the hood/chimney cover would work for the 9ft ceiling in my kitchen and the rep said yes. (I did not budget for the extra $100 chimney cover for higher ceilings.)  Someone also left a comment saying it would, so I felt fine ordering it. When my contractor installed it according to the manufacturer's instructions, the chimney hood was two inches short, meaning the pipe underneath is now exposed.  Page 4 of the manual reads, ""THE HOOD SHALL BE NSTALLED AT 28"" MINIMUM to 36"" ABOVE THE COUNTERTOPS.""  My countertops are standard height, and the contractor installed the hood at exactly 28 inches.  When I called to explain the problem, I was sent a short piece of chimney cover, the a half-size duplicate of what I already have and our contractor can't make it work because of the design. I called back and the rep gave me the runaround and told that I misunderstood the manual. And that nobody has ever had this problem before. And that all houses are different, so I should try to understand.

I asked for a longer chimney cover to be sent so that I can install what I paid for, a hood and chimney cover to fit a 9 ft. ceiling,, but they want me to pay $100+ for the longer hood.  I explained that this is a bait-and-switch technique that I am very uncomfortable with.  I asked for an answer by the end of today, and, not surprisingly, they have not returned my call.

The moral of this story:  if you have a nine foot ceiling, know that you may have to pay an extra hundred for this unit to fit it if you install it at 28"".  I now have to pay my subcontractor to take it all down, and install it two inches higher if I decide to keep it. Very aggravating, because now we will be looking at the bottom of the hood rather than the hood itself when we stand in the kitchen.",09-03-2014
https://www.amazon.com/KB-36-Stainless-Steel-Mount-36-Inch/dp/B00E4O0R3I/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,1,Appliances,"ZLINE 36"" Convertible Vent Wall Mount Range Hood in Stainless Steel (KB-36)",4.2,5,This hood gives us that plus it is very nice looking.,I've yet to install this unit in our new home but did plug it in to determine the noise level. We wanted a hood with above average exhaust power yet quiet. This hood gives us that plus it is very nice looking.,09-03-2014
